Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage
2176,-30703.260000000002,7.022473936872083e+23,34.0,100.0
2177,-63615.240000000136,6.400586253138239e+23,53.0,100.0
2178,-41978.39000000004,6.698577578600405e+23,34.0,100.0
2179,-96150.56999999988,7.287148591366622e+23,56.0,100.0
2180,-69597.50999999997,7.041020554839768e+23,41.0,100.0
2181,-37313.75000000001,7.403513951071283e+23,27.0,100.0
2182,-79598.01999999971,7.47609600750394e+23,57.0,100.0
2183,-101107.95999999982,7.297834579258096e+23,58.0,100.0
2184,-38928.3400000001,7.52956364854927e+23,56.0,100.0
2185,-47336.530000000035,7.88698652122227e+23,27.0,100.0
2186,-68174.58999999998,7.058575466683848e+23,58.0,100.0
2187,-40633.79999999999,6.94367125070386e+23,36.0,100.0
2188,-46885.62000000013,7.102508077295847e+23,57.0,100.0
2189,-37886.399999999965,7.773157568570859e+23,24.0,100.0
2190,-43885.90000000005,6.712267071308532e+23,24.0,100.0
2191,-47382.27000000005,7.005464299955365e+23,66.0,99.75500000000001
2192,-41590.720000000045,7.043004653527982e+23,37.0,100.0
2193,-40460.65000000011,7.176670009648388e+23,51.0,100.0
2194,-61770.41999999993,7.440358236734752e+23,56.0,100.0
